StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ExternalReference,DistributionChannel,UserLanguage,USE_CMS,USE_CMSOQ,USE_CMSGB,USE_CMSAS,USE_CS,USE_GAIT,USE_LRS,USE_LDL,USE_LSG,USE_LC,USE_LEC,USE_ILL,USE_LDB,USE_FPC,USE_PCL,USE_QWSL,USE_GSSL,USE_BL,USE_BTE,USE_LWS,IMP_CMS,IMP_CMSS,IMP_CMSOQ,IMP_CMSGB,IMP_CMSAS,IMP_SDAV,IMP_CS,IMP_GAIT,IMP_SGAIT,IMP_LRS,IMP_LIAC,IMP_LSSR,IMP_LDL,IMP_LSG,IMP_LC,IMP_LEC,IMP_ILL,IMP_LDB,IMP_RVLC,IMP_FPC,IMP_CFCPS,IMP_PCL,IMP_QWSL,IMP_GSSL,IMP_PCIL,IMP_BL,IMP_BTE,IMP_AWAC,IMP_PWAC,IMP_LWS,IMP_OCS,IMP_OLS,DS_CMS,DS_CMSS,DS_CMSOQ,DS_CMSGB,DS_CMSAS,DS_SDAV,DS_CS,DS_GAIT,DS_SGAIT,DS_LRS,DS_LIAC,DS_LSSR,DS_LDL,DS_LSG,DS_LC,DS_LEC,DS_ILL,DS_LDB,DS_RVLC,DS_FPC,DS_CFCPS,DS_PCL,DS_QWSL,DS_GSSL,DS_PCIL,DS_BL,DS_BTE,DS_AWAC,DS_PWAC,DS_LWS,DS_OCS,DS_OLS,AREM,AAG_PDLC,AAG_LS,AAG_ASM,AAG_WL,AAG_TUC,EITS,ELS,INF_ATS,INF_ALS,INF_AAT,INF_ATRW,INF_GAIT,INF_RMLC,INF_CLN,DALC_F,DALC_K,DALC_RL,DALC_RS,DALR_F,DALR_K,DALR_RL,DALR_RS,AP_CMS,AP_GAIT,UAP_SLR,SKL_CMS,SKL_GAIT,SKL_LDL,SKL_LDB,LRN_CMS,LRN_GAIT,LRN_LDL,LRN_LDB,LRN_OOO,LRN_WTS,LRN_PGL,LRN_SDD,LRN_SDOT,LRN_TE,YEAR,ADIV,INTER,NOTFGEN,COMMENT
2/27/2024 10:52,2/27/2024 11:02,0,100,553,1,2/27/2024 11:02,,email,EN,5,1,1,5,2,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,2,2,4,4,4,4,2,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,1,3,-99,-99,2,2,2,2,2,1,1,4,4,4,4,4,4,4,4,1,3,-99,3,3,3,3,1,1,1,3,3,3,3,1,1,1,2024,55000,0,1,-99
2/23/2024 10:52,2/27/2024 11:02,0,100,346211,1,2/27/2024 11:02,,email,EN,5,5,5,5,5,4,3,3,3,3,3,3,3,3,3,4,4,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,3,2,2,3,4,2,3,3,-99,-99,-99,-99,-99,-99,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,3,4,-99,-99,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,2,1,3,3,3,3,3,3,3,3,2,2,2,3,3,2,2024,119600,1,0,-99
2/27/2024 10:51,2/27/2024 11:05,0,100,833,1,2/27/2024 11:05,,email,EN,5,4,4,5,1,1,2,2,2,1,2,2,3,1,1,1,1,1,1,2,4,-99,4,4,4,3,-99,-99,-99,2,2,2,3,2,-99,3,3,4,3,-99,-99,3,3,3,2,2,2,4,4,4,4,4,3,-99,4,3,4,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,3,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,3,4,4,4,4,2,1,4,-99,4,-99,-99,2,3,2,2,2,1,2,-99,-99,-99,-99,-99,-99,-99,-99,1,9,1,4,1,2,3,2,2,2,2,1,1,1,3,3,2,2025,54900,0,1,-99
2/27/2024 10:57,2/27/2024 11:07,0,100,613,1,2/27/2024 11:07,,email,EN,4,1,3,3,4,3,3,3,1,3,2,2,4,1,3,4,4,1,1,3,4,4,2,2,4,2,4,3,3,3,4,4,4,2,4,4,4,4,4,2,2,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,2,4,4,4,4,4,4,4,3,4,4,3,-99,-99,3,3,3,3,4,3,4,4,4,4,4,-99,-99,3,3,3,2,3,3,2,4,4,4,4,4,4,4,4,3,3,1,4,3,3,4,1,4,2,3,3,3,3,3,4,2,2024,119300,0,1,-99
2/27/2024 11:00,2/27/2024 11:08,0,100,491,1,2/27/2024 11:08,,email,EN,5,3,4,5,4,4,1,1,1,2,1,2,1,2,1,4,4,1,1,3,4,3,2,2,4,2,2,3,3,2,2,2,2,2,3,3,3,3,2,2,2,1,4,4,4,1,1,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,3,4,2,2,3,-99,-99,1,2,2,1,1,2,3,4,4,4,4,4,4,4,4,1,3,0,5,3,1,1,1,3,2,3,3,3,2,1,4,3,2025,119500,1,1,-99
2/27/2024 11:06,2/27/2024 11:12,0,100,391,1,2/27/2024 11:12,,email,EN,5,3,5,5,5,2,3,3,1,1,3,1,3,1,1,1,1,1,1,1,4,4,2,4,4,4,4,2,2,4,4,4,4,3,-99,4,4,4,4,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,4,3,4,4,4,4,4,4,4,4,4,4,4,-99,4,4,4,4,4,4,-99,-99,-99,-99,-99,-99,-99,-99,4,-99,-99,5,4,-99,4,2,4,-99,-99,2,2,1,1,1,1,2,-99,-99,-99,-99,-99,-99,-99,-99,9,9,1,4,2,3,3,4,4,4,4,1,3,4,3,4,3,2025,119400,0,1,-99
2/27/2024 10:55,2/27/2024 11:13,0,100,1077,1,2/27/2024 11:13,,email,EN,5,5,1,3,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3,3,2,2,4,4,4,4,4,4,4,3,4,3,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,-99,-99,-99,-99,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,5,4,4,4,4,4,-99,-99,1,1,1,3,1,1,1,-99,-99,-99,-99,-99,-99,-99,-99,9,9,-99,3,2,1,1,4,4,4,4,4,4,4,3,3,1,2025,119300,1,0,-99
2/27/2024 11:09,2/27/2024 11:16,0,100,438,1,2/27/2024 11:16,,email,EN,5,3,3,5,5,1,3,3,3,2,3,1,3,1,1,4,3,1,1,2,4,2,1,2,4,3,4,1,1,4,4,4,4,4,3,4,2,4,4,2,1,1,4,4,4,1,1,4,4,2,4,4,4,4,4,4,4,4,4,1,1,-99,-99,-99,-99,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,3,4,-99,-99,2,2,1,1,1,1,3,4,4,4,4,4,4,4,4,1,1,1,3,1,3,3,2,1,3,3,1,2,3,1,1,2,2024,119400,0,1,-99
2/27/2024 11:11,2/27/2024 11:18,0,100,419,1,2/27/2024 11:18,,email,EN,5,3,3,5,4,5,2,2,2,2,2,2,2,3,3,3,3,1,2,3,4,4,4,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,2,3,4,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,4,3,3,3,Post more often to tell students how to access resources,to have instructions on the first floor,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,1,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2024,119500,1,1,-99
2/27/2024 11:09,2/27/2024 11:19,0,100,562,1,2/27/2024 11:19,,email,EN,5,3,2,5,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,3,3,3,4,4,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,2,4,4,4,1,2,3,2,2,4,-99,-99,2,2,2,2,4,2,2,-99,3,3,3,3,3,3,3,9,3,0,5,5,3,3,3,3,1,1,1,3,2,3,3,2,2025,119600,1,0,-99
2/27/2024 10:49,2/27/2024 11:22,0,100,1957,1,2/27/2024 11:22,,email,EN,5,4,3,4,4,1,4,3,4,3,2,2,5,2,1,3,3,1,1,2,4,2,4,3,3,2,2,1,2,4,3,3,3,4,3,3,3,4,4,2,2,2,4,4,4,2,2,4,4,4,4,4,4,-99,4,4,4,3,4,-99,-99,4,4,4,4,4,3,3,-99,4,4,3,3,-99,3,4,4,-99,-99,4,3,2,3,3,2,4,3,4,3,3,-99,"Expansion of time that the library is open. mostly for later into the evening, 6 pm is a very early closing time, at least to me.",3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,9,1,4,1,4,-99,2,1,2,2,3,3,4,4,4,4,2024,54900,0,1,-99
2/27/2024 10:57,2/27/2024 11:22,0,100,1490,1,2/27/2024 11:22,,email,EN,5,4,3,5,4,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3,3,4,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,2,3,2,2,4,3,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,-99,4,-99,4,-99,-99,3,3,3,3,2,2,2,-99,-99,-99,-99,-99,-99,-99,-99,2,2,1,4,4,3,1,2,3,2,2,-99,-99,-99,-99,3,-99,2024,119500,1,1,-99
2/27/2024 11:13,2/27/2024 11:22,0,100,569,1,2/27/2024 11:22,,email,EN,5,2,2,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,2,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,2,1,4,4,3,3,4,4,4,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,4,-99,-99,-99,1,-99,-99,-99,-99,3,-99,-99,3,2,2,2,3,2,2,-99,-99,-99,-99,-99,-99,-99,-99,9,3,0,4,4,1,1,3,3,2,2,2,2,1,1,1,1,2025,119500,1,0,-99
2/27/2024 11:15,2/27/2024 11:26,0,100,650,1,2/27/2024 11:26,,email,EN,5,2,4,5,5,3,5,4,1,1,2,1,5,1,1,1,1,1,1,1,4,2,2,3,4,2,4,2,2,4,4,4,4,3,-99,3,3,4,4,3,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,-99,4,4,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,5,4,-99,4,3,4,Improve IT services to teachers who offer hybrid courses for both in-person and remote students.,N/A,2,2,2,2,2,2,2,-99,-99,-99,-99,-99,-99,-99,-99,2,4,1,5,2,3,3,1,2,2,2,1,2,1,2,2,3,2024,54700,0,1,-99
2/27/2024 11:23,2/27/2024 11:30,0,100,367,1,2/27/2024 11:30,,email,EN,5,5,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,3,3,2,2,3,3,3,3,3,1,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,3,4,3,4,-99,-99,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,3,3,0,4,4,4,4,1,1,1,1,3,3,3,3,3,3,2025,119600,0,0,-99
2/27/2024 11:40,2/27/2024 11:51,0,100,681,1,2/27/2024 11:51,,email,EN,4,1,1,3,4,3,3,3,2,2,2,1,3,1,2,4,3,1,1,4,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,3,2,1,1,2,4,3,4,1,1,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,3,4,3,-99,-99,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,9,3,1,3,3,3,3,1,2,1,2,2,2,2,1,2,2,2024,55000,0,1,-99
2/27/2024 11:44,2/27/2024 11:53,0,100,487,1,2/27/2024 11:53,,email,EN,5,5,-99,-99,-99,5,-99,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,4,2,4,4,4,-99,-99,-99,-99,-99,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,4,-99,-99,-99,-99,-99,4,-99,-99,-99,2,-99,-99,-99,-99,-99,"I do not use library resources much because I have my own resources (books, reference materials ) relevant to my profession. ",I am impressed with the services generally. Hoping you can keep up the good work,1,1,1,1,1,1,1,4,-99,-99,-99,4,-99,-99,-99,9,5,-99,2,2,1,1,1,4,1,1,1,1,1,1,1,1,2024,119500,1,1,Nope
2/27/2024 10:58,2/27/2024 12:01,0,100,3747,1,2/27/2024 12:01,,email,EN,5,1,3,5,1,2,3,3,1,1,1,1,3,1,1,1,1,1,1,1,4,-99,-99,3,3,-99,-99,1,1,4,1,4,4,1,-99,4,3,4,4,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,3,3,-99,-99,-99,-99,3,-99,4,3,-99,-99,2,3,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,5,3,1,1,3,2,I would like to see that all databases are fixed so that there are no problems when accessing them from outside the Middlebury network. I am fully remote and the amount of times I couldn't access papers because of this problem was too many times.,"Again, be there for remote students and don't be condescending and tell them they can access papers when in reality because of system error they can't.",1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,9,9,0,4,3,2,2,1,1,2,2,2,2,1,2,1,3,2024,54700,0,1,I don't know how this is useful because you didn't separate for remote / hybrid / on-campus. Doesn't seem like it'll give you reliable results.
2/27/2024 11:43,2/27/2024 12:02,0,100,1134,1,2/27/2024 12:02,,email,EN,5,4,5,5,5,2,4,2,2,-99,3,1,4,2,2,2,2,1,1,3,4,2,4,-99,4,2,4,1,1,4,4,4,-99,-99,-99,3,-99,4,4,2,2,-99,3,3,2,-99,-99,4,4,3,4,3,4,-99,4,3,4,3,3,4,4,3,4,4,-99,-99,-99,3,-99,4,3,4,4,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,5,4,-99,4,2,4,"Instructors do have difficulty using zoom, and in some cases require IT assistance. Instructors should be familiar using zoom, as it is a great learning environment. Rather than have canvas managed by the professor, i think a facilitator can assist","access to more ebooks. There is a great selection, but obviously i cant find every book im looking for",3,3,3,3,3,3,3,-99,-99,-99,-99,-99,-99,-99,-99,1,4,1,4,3,1,3,3,1,3,3,2,3,4,2,2,1,2025,54900,0,1,-99
2/27/2024 12:09,2/27/2024 12:14,0,100,328,1,2/27/2024 12:14,,email,EN,5,2,1,5,5,3,1,1,1,1,2,1,1,2,3,5,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,-99,-99,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,2,2,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2024,119500,1,1,-99
2/27/2024 12:14,2/27/2024 12:22,0,100,483,1,2/27/2024 12:22,,email,EN,5,5,1,5,5,5,2,2,1,1,2,5,4,1,1,4,5,1,1,1,4,4,4,3,4,4,4,4,4,2,3,2,1,1,1,3,2,3,2,1,1,1,4,4,4,1,1,4,4,3,1,3,3,3,4,3,4,4,4,4,3,3,3,3,3,3,2,2,2,4,3,4,-99,-99,4,4,4,3,3,4,4,2,3,4,1,3,4,4,2,4,-99,-99,2,3,2,4,2,2,2,4,4,4,4,4,4,4,4,2,3,1,5,5,3,4,3,4,2,3,3,3,2,2,3,2,2024,119600,1,1,-99
2/24/2024 2:38,2/27/2024 12:28,0,100,294578,1,2/27/2024 12:28,,email,EN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2/27/2024 12:16,2/27/2024 12:36,0,100,1218,1,2/27/2024 12:36,,email,EN,5,1,3,5,2,4,2,1,1,1,4,1,4,2,1,3,3,1,1,2,4,4,1,4,-99,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,2,-99,-99,2,2,-99,-99,3,3,3,-99,-99,-99,-99,-99,4,-99,-99,-99,-99,-99,-99,4,4,3,-99,-99,-99,2,4,-99,4,2,3,4,4,4,4,"I feel there is an opportunity to talk about the benefits of Microsoft vs. Google. I feel we have these two different systems, and it is an à la carte system. ",Maybe something akin to using library services for the papers you write. A case study.,2,2,2,2,3,2,2,-99,-99,-99,-99,-99,-99,-99,-99,3,3,1,4,4,3,3,1,3,3,3,3,4,2,2,2,1,2025,56500,0,0,I would recommend doing focus groups with students.
2/27/2024 12:34,2/27/2024 12:48,0,100,821,1,2/27/2024 12:48,,email,EN,5,3,4,5,5,4,4,2,2,2,2,2,2,2,2,3,2,1,1,4,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,-99,2,2,2,-99,4,3,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,3,3,3,3,3,-99,-99,2,2,2,2,3,2,2,4,4,4,4,4,4,4,4,3,3,1,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2025,119500,1,0,-99
2/27/2024 12:41,2/27/2024 12:50,0,100,556,1,2/27/2024 12:51,,email,EN,5,4,4,5,5,4,2,1,1,1,1,1,1,3,1,1,1,1,1,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2,3,1,3,4,4,2,2,2,4,4,4,4,4,4,4,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,4,-99,-99,-99,-99,-99,-99,3,2,-99,3,-99,2,-99,4,-99,-99,4,-99,-99,3,2,2,3,3,1,2,-99,-99,-99,-99,-99,-99,-99,-99,9,3,0,5,3,1,1,1,4,3,3,2,3,2,4,4,3,2025,119600,1,0,-99
2/27/2024 12:54,2/27/2024 12:59,0,100,279,1,2/27/2024 12:59,,email,EN,5,4,5,5,2,4,2,2,2,2,2,2,2,3,3,3,2,1,1,1,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,3,3,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,I think we should let students have more awareness of what kinds of services we have.,I think the library services is super good!,2,2,2,2,1,1,2,4,4,4,4,4,4,4,4,2,2,1,5,3,2,2,4,4,3,3,4,4,4,2,2,2,2024,119600,1,1,-99
2/25/2024 1:33,2/27/2024 13:01,0,100,214052,1,2/27/2024 13:01,,email,EN,5,4,4,5,5,5,2,1,1,2,2,1,1,2,3,4,3,1,1,3,4,4,4,4,4,2,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,3,4,2,4,3,3,4,4,4,4,4,4,3,4,4,4,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,2,3,4,3,2,3,-99,-99,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,2,3,1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2025,119600,0,1,-99
2/27/2024 13:07,2/27/2024 13:28,0,100,1298,1,2/27/2024 13:28,,email,EN,5,2,1,3,4,5,3,3,3,2,4,1,5,1,1,4,2,1,2,3,4,2,1,1,2,2,3,4,4,3,3,3,2,2,2,3,2,4,4,2,2,2,4,3,4,2,3,4,4,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,-99,3,3,-99,4,3,-99,-99,-99,3,3,2,-99,2,4,4,4,4,4,2,2,3,4,1,3,-99,-99,1,2,1,2,3,3,3,4,4,4,4,4,4,4,4,1,2,1,4,4,3,4,1,3,3,3,2,3,3,3,3,-99,2024,54900,0,1,-99
2/27/2024 13:20,2/27/2024 13:34,0,100,801,1,2/27/2024 13:34,,email,EN,5,5,1,5,5,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,4,-99,4,-99,4,2,4,-99,-99,4,2,2,4,4,-99,3,-99,4,4,4,4,-99,-99,-99,-99,-99,-99,-99,-99,4,4,4,4,4,4,4,4,4,4,-99,-99,4,4,4,4,4,-99,-99,-99,-99,4,4,4,-99,-99,-99,-99,-99,-99,-99,-99,4,4,4,5,1,1,4,-99,4,-99,Provide a clearer guide of the options that are available. Maybe condense all the different options in one place or explain briedly what access we have specifically for journal publications.   Or have a video tutorial. Thank you!,2,2,1,1,1,1,2,-99,-99,-99,-99,-99,-99,-99,-99,2,9,1,4,2,3,3,4,4,4,4,1,3,1,3,3,1,2024,119600,0,0,-99
2/27/2024 13:35,2/27/2024 13:39,0,100,204,1,2/27/2024 13:39,,email,EN,5,5,4,5,3,3,3,2,2,2,2,2,2,2,3,2,2,2,2,2,3,4,4,4,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,-99,-99,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,1,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2024,119600,1,1,-99
2/27/2024 13:44,2/27/2024 13:51,0,100,423,1,2/27/2024 13:51,,email,EN,5,1,5,5,5,1,5,4,2,4,4,1,4,1,2,3,3,2,2,3,3,3,2,3,3,2,2,1,1,2,2,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,-99,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,Improvement/upgrades of public computers.,So far so good.,3,3,3,3,1,2,2,4,4,4,4,4,4,4,4,1,9,1,4,1,4,4,2,2,2,2,2,2,2,2,2,2,2024,119400,1,0,None
2/27/2024 13:39,2/27/2024 13:53,0,100,829,1,2/27/2024 13:53,,email,EN,5,2,5,5,5,5,3,1,1,1,1,1,5,3,1,1,1,1,1,1,4,-99,1,4,4,3,4,4,4,4,4,4,1,1,2,2,2,4,-99,4,4,1,1,1,1,1,1,1,4,4,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,4,1,4,I would like for them to keep software updated at all times. I have been having issues where IT hasn't updated ArcGIS since 3.0.2 and the current version is 3.2.,I don't use the library,1,1,1,1,4,1,1,4,4,4,4,4,4,4,4,9,2,1,5,3,1,4,1,4,3,4,3,3,3,3,3,3,2025,56500,0,1,-99
2/23/2024 10:38,2/27/2024 14:00,0,100,357712,1,2/27/2024 14:00,,email,EN,5,5,1,5,5,3,2,1,1,1,2,1,1,1,1,3,1,1,2,3,4,-99,-99,-99,4,4,4,2,2,2,2,1,1,1,2,3,2,2,4,-99,-99,-99,4,4,4,-99,-99,4,4,3,4,3,3,-99,3,-99,3,2,4,2,2,-99,-99,-99,-99,-99,3,3,-99,3,3,-99,-99,4,4,4,4,-99,-99,3,2,3,3,3,1,2,3,3,3,4,There are a number of connecting issues within morse wifi. Very inconsistent. Also please get rid of Cisco systems on campus they are not good and all have their own issues,My biggest suggestion prior to this semester was more hours in the library. But it seems like hours have improved this semester.,4,2,2,3,2,2,3,4,4,4,4,4,4,4,4,3,3,1,5,3,2,2,1,3,2,2,2,3,2,3,3,3,2024,119600,0,0,-99
2/27/2024 14:10,2/27/2024 14:17,0,100,445,1,2/27/2024 14:17,,email,EN,5,1,3,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,4,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,1,1,1,1,4,I'm afraid I haven't had enough time to fully understand what is possible and how to best utilize these services. I've only just completed my first course and was done completely remotely.,I'm afraid I haven't had enough time to fully understand what is possible and how to best utilize these services. I've only just completed my first course and was done completely remotely.,2,2,2,2,2,2,2,-99,-99,-99,-99,-99,-99,-99,-99,1,3,0,3,3,1,1,2,3,3,3,2,2,2,3,4,2,2026,56100,0,0,-99
2/27/2024 14:05,2/27/2024 14:23,0,100,1059,1,2/27/2024 14:23,,email,EN,5,4,1,4,4,5,2,1,1,2,1,1,4,4,3,5,5,1,1,2,4,4,2,2,4,4,4,4,4,4,4,4,3,3,4,-99,2,4,4,4,4,4,4,4,4,-99,-99,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,-99,-99,4,4,3,3,-99,3,3,4,-99,3,3,-99,-99,4,4,3,4,4,2,3,4,4,3,4,It would be interesting to have more information about how to access the data bases of the university for accessing academic research articles online,"Group studies are important for TI students. Sometimes a whole room is taken by just one person and we think that might be unfair. The library design should allow cubicles for individuals, but also for group work. ",2,2,2,2,3,2,2,3,3,3,4,3,4,4,4,2,3,0,4,4,3,4,2,3,4,4,4,3,-99,3,2,1,2025,119500,1,1,-99
2/27/2024 14:21,2/27/2024 14:29,0,100,482,1,2/27/2024 14:29,,email,EN,5,3,3,5,5,5,4,4,3,4,4,1,4,2,1,4,4,1,1,1,4,4,3,3,4,2,3,4,4,3,3,2,2,2,3,3,2,3,3,3,3,1,4,4,4,1,2,4,4,3,3,3,4,4,4,4,4,-99,4,4,4,4,4,-99,3,3,4,4,-99,3,-99,-99,-99,-99,4,4,4,-99,-99,4,4,4,3,3,1,2,4,4,3,4,I’m good so far.,Please update the collections more.,3,3,1,3,3,3,3,4,4,4,4,4,4,4,4,2,3,1,4,4,3,3,2,4,3,3,1,2,2,4,4,4,2024,119500,1,1,-99
