StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,USE_CMS,USE_TMS,USE_STMS,USE_ITS,USE_IDS,USE_CS,USE_GAIT,USE_LIAC,USE_LDL,USE_LSG,USE_LDB,USE_FPC,USE_HDTS,USE_CCL,USE_DASS,USE_HPC,USE_DSDH,USE_BL,USE_BTE,USE_IPFS,IMP_CMS,IMP_CMSS,IMP_TMS,IMP_STMS,IMP_TRCTP,IMP_ITS,IMP_IDS,IMP_CS,IMP_GAIT,IMP_SGAIT,IMP_LIAC,IMP_LSSR,IMP_LSSSR,IMP_SSCN,IMP_LDL,IMP_LSG,IMP_LDB,IMP_AFTM,IMP_FPC,IMP_CFCPS,IMP_HDTS,IMP_SDCP,IMP_TRDCP,IMP_CCL,IMP_DASS,IMP_HPC,IMP_DHDS,IMP_BL,IMP_BTE,IMP_AWAC,IMP_PWAC,IMP_ELCS,IMP_IPFS,IMP_RCTN,IMP_ICDA,IMP_ILDA,DS_CMS,DS_CMSS,DS_TMS,DS_STMS,DS_TRCTP,DS_ITS,DS_IDS,DS_CS,DS_GAIT,DS_SGAIT,DS_LIAC,DS_LSSR,DS_LSSSR,DS_SSCN,DS_LDL,DS_LSG,DS_LDB,DS_AFTM,DS_FPC,DS_CFCPS,DS_HDTS,DS_SDCP,DS_TRDCP,DS_CCL,DS_DASS,DS_HPC,DS_DHDS,DS_BL,DS_BTE,DS_AWAC,DS_PWAC,DS_ELCS,DS_IPFS,DS_RCTN,DS_ICDA,DS_ILDA,EITS,ELS,INF_ATS,INF_ALS,INF_AATD,INF_ATRW,INF_GAIT,INF_CITN,DAIT_F,DAIT_K,DAIT_RL,DAIT_RS,AP_GAIT,LRN_CMS,LRN_TMS,LRN_GAIT,LRN_OOO,LRN_WTS,LRN_PGL,LRN_SDD,LRN_SDOT,LRN_TE,FTIME,RANK,RANK_5_TEXT,TEN,AGE,COMMENT
3/12/2024 8:27,3/12/2024 9:10,0,100,2603,1,3/12/2024 9:10,email,EN,5,4,5,2,2,5,5,5,3,3,5,2,2,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,3,4,3,4,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,4,3,3,4,4,4,3,3,3,3,4,-99,-99,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,Continue to Be attentive and responsive  Stay on the cutting edge  Continue to do the excellent work as you have been doing,-99,3,3,2,3,3,3,4,4,4,3,3,3,3,3,3,4,3,3,3,3,1,4,-99,3,57.5,-99
3/12/2024 9:08,3/12/2024 9:19,0,100,664,1,3/12/2024 9:19,email,EN,5,4,1,1,1,5,1,1,2,1,2,2,2,1,1,1,1,1,1,3,4,2,4,3,3,2,1,4,3,3,2,1,2,-99,4,-99,2,4,3,2,4,3,2,1,2,2,2,3,3,4,4,3,4,3,3,3,4,2,4,4,-99,-99,1,4,-99,-99,-99,-99,-99,-99,4,-99,4,3,4,-99,4,4,4,-99,-99,-99,-99,-99,-99,4,4,4,3,4,4,4,-99,-99,2,3,1,2,1,3,4,2,4,4,9,1,1,3,1,1,1,3,3,1,1,2,-99,1,32.5,-99
3/12/2024 9:10,3/12/2024 9:20,0,100,628,1,3/12/2024 9:20,email,EN,2,5,1,1,1,5,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,4,4,4,4,3,4,1,1,1,1,4,4,1,1,1,-99,4,4,4,4,4,1,-99,4,-99,4,4,4,4,4,4,4,4,-99,2,3,3,3,4,3,3,4,-99,-99,-99,-99,-99,2,-99,-99,-99,1,3,3,4,4,3,-99,-99,-99,-99,4,4,2,1,2,1,1,1,-99,Enhanced support for software and hardware specific to Athletics,-99,2,2,2,2,1,2,4,4,4,4,9,2,4,1,4,4,4,2,3,2,1,2,-99,1,52.5,-99
3/7/2024 9:16,3/12/2024 9:20,0,100,428678,1,3/12/2024 9:20,email,EN,5,-99,-99,-99,1,5,4,2,1,1,3,2,2,3,1,1,1,1,2,5,4,-99,3,3,4,3,2,4,4,4,4,-99,4,4,-99,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,3,4,-99,3,3,3,-99,-99,4,4,-99,4,4,-99,-99,-99,-99,4,4,4,4,4,4,4,4,-99,-99,-99,4,4,4,3,4,4,3,-99,-99,-99,-99,2,3,1,2,4,2,-99,-99,-99,-99,4,1,3,3,1,3,3,3,3,1,1,5,Assistant in Instruction,1,23,-99
3/12/2024 9:41,3/12/2024 9:46,0,100,295,1,3/12/2024 9:46,email,EN,5,5,5,2,1,3,1,2,1,1,5,3,3,1,1,1,1,3,3,5,4,4,4,4,4,4,-99,3,1,1,2,4,4,1,1,1,4,4,4,4,4,4,4,1,1,2,1,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,-99,3,-99,-99,4,3,4,-99,-99,-99,3,3,3,3,4,4,3,-99,-99,-99,-99,4,4,3,3,3,4,4,3,2,-99,-99,3,3,1,1,1,3,-99,-99,-99,-99,9,3,3,1,3,3,1,4,4,2,1,3,-99,3,47.5,-99
3/12/2024 9:38,3/12/2024 9:47,0,100,548,1,3/12/2024 9:47,email,EN,1,2,2,1,1,5,1,1,2,2,1,2,2,1,1,1,1,1,2,5,-99,-99,4,2,4,1,-99,4,-99,-99,-99,-99,4,3,3,2,-99,-99,4,4,4,4,4,-99,-99,2,-99,3,3,4,4,4,4,4,4,2,-99,-99,4,-99,4,-99,-99,4,-99,-99,-99,-99,4,3,-99,-99,-99,-99,4,4,4,4,4,-99,-99,-99,-99,4,4,4,4,4,4,4,4,4,-99,-99,4,4,4,4,1,4,4,4,4,4,9,1,1,1,1,2,1,1,1,1,1,2,-99,1,62.5,-99
3/12/2024 9:39,3/12/2024 9:50,0,100,646,1,3/12/2024 9:50,email,EN,5,5,4,4,1,5,3,5,5,5,5,4,4,-99,1,1,5,5,5,5,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,1,3,3,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,3,3,3,3,4,1,1,1,"As a faculty member, I find that IT services are treated as a privilege at the college when they are an essential aspect of our teaching. My interactions w/ IT staff haven't been very positive b/c my questions and needs are treated as a nuisance",Library services should privilege faculty and student access to material - i would hate to see the function library services vanish,2,2,2,2,2,2,2,2,2,2,4,1,3,3,4,3,2,1,1,1,1,3,-99,3,42.5,-99
3/12/2024 9:49,3/12/2024 9:53,0,100,267,1,3/12/2024 9:53,email,EN,4,4,2,2,2,2,2,2,4,4,5,2,2,2,1,1,3,1,1,4,4,4,4,4,2,2,2,2,-99,2,3,3,3,2,3,3,4,4,4,3,3,3,3,1,1,-99,3,2,2,4,4,4,4,3,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,2,4,4,4,4,4,-99,-99,-99,3,-99,-99,3,3,3,3,3,-99,4,-99,-99,2,2,2,3,3,2,4,4,4,4,1,2,2,2,3,3,3,4,4,2,1,4,-99,3,57.5,-99
3/12/2024 9:43,3/12/2024 9:58,0,100,915,1,3/12/2024 9:58,email,EN,5,5,2,2,1,4,1,1,3,1,4,1,1,1,1,1,1,1,1,5,4,3,4,3,4,2,1,4,1,1,2,2,3,2,4,1,4,3,3,-99,-99,3,3,2,1,1,2,2,2,4,4,3,4,3,3,3,4,-99,3,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,3,-99,4,3,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,3,3,3,-99,-99,-99,"For new faculty, or faculty who are new to teaching in a given room, it could be valuable to have a brief orientation with ITS about the capabilities and best practices of the tech in that space. ","To be honest, most of my interfacing with the library this year has been through accessing JSTOR and other databases. I would like to spend more time there in person in the future and really maximize the resources on the ground.",2,2,2,1,1,2,4,4,4,4,9,3,3,2,2,2,1,2,2,2,1,2,-99,1,47.5,-99
3/12/2024 10:11,3/12/2024 10:17,0,100,354,1,3/12/2024 10:17,email,EN,5,5,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,4,4,4,4,4,3,1,2,1,1,2,4,4,4,1,2,4,3,4,4,4,4,4,1,4,1,4,4,4,4,4,4,3,4,4,4,4,3,4,3,4,4,-99,-99,-99,-99,-99,4,4,4,-99,-99,4,4,4,4,4,4,4,-99,4,-99,4,4,4,2,2,4,-99,-99,4,4,"The WiFi speeds often seem suboptimal, what can be done about that? ",I would like more help with ArcGIS and making maps.,3,3,1,2,1,1,-99,-99,-99,-99,9,2,2,1,1,3,1,1,3,3,1,3,-99,3,42.5,-99
3/12/2024 10:05,3/12/2024 10:18,0,100,778,1,3/12/2024 10:18,email,EN,5,4,2,1,2,3,4,2,5,2,5,2,2,1,1,1,1,2,3,1,3,1,3,3,2,1,3,2,1,1,2,3,3,2,4,2,4,4,2,2,2,2,2,-99,-99,-99,-99,3,3,3,3,3,2,2,2,3,2,-99,3,3,3,-99,4,-99,-99,-99,-99,3,2,4,-99,-99,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,3,3,3,3,-99,-99,-99,-99,-99,-99,2,3,1,2,2,2,3,4,3,3,3,1,1,2,3,3,3,2,2,1,0,1,-99,1,37.5,-99
3/12/2024 10:17,3/12/2024 10:24,0,100,406,1,3/12/2024 10:24,email,EN,2,2,1,2,1,5,1,2,2,1,3,2,2,1,1,1,2,1,2,1,3,3,3,3,4,3,2,4,2,1,3,3,4,2,2,1,4,4,4,4,4,4,4,1,1,1,3,2,3,4,4,4,3,3,3,3,-99,-99,-99,-99,4,-99,-99,4,-99,-99,4,4,4,-99,-99,-99,4,3,4,4,3,3,3,-99,-99,-99,-99,-99,-99,3,3,4,-99,3,3,3,-99,-99,2,3,2,3,2,3,4,4,4,4,9,3,3,3,3,3,-99,3,3,1,1,3,-99,3,57.5,-99
3/12/2024 10:12,3/12/2024 10:24,0,100,740,1,3/12/2024 10:24,email,EN,5,5,2,1,1,1,1,1,-99,3,3,2,2,1,1,1,1,2,2,3,4,4,4,4,3,2,2,2,1,1,2,2,3,1,3,3,3,4,4,4,4,4,3,2,2,3,2,3,3,4,4,4,4,4,3,3,4,4,4,4,4,4,-99,4,-99,-99,-99,-99,4,-99,4,4,4,4,4,4,4,4,4,-99,4,4,-99,4,4,4,4,4,4,4,-99,-99,-99,-99,3,3,3,3,1,3,4,4,4,4,9,2,2,2,2,2,2,2,2,1,1,4,-99,3,57.5,-99
3/12/2024 10:16,3/12/2024 10:26,0,100,604,1,3/12/2024 10:26,email,EN,1,5,3,1,1,5,1,1,1,1,1,3,3,1,1,1,1,1,1,1,3,3,4,4,4,1,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,4,-99,-99,-99,-99,-99,4,4,4,4,-99,-99,-99,-99,4,-99,4,4,4,-99,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,4,-99,4,4,-99,-99,-99,-99,-99,4,4,4,4,-99,4,-99,-99,Clone Joe DeFelice,-99,2,2,1,2,1,1,4,4,4,4,9,1,1,1,1,1,1,1,1,1,0,5,J-term instructor,1,72.5,Thanks for all your help!
3/12/2024 10:25,3/12/2024 10:33,0,100,465,1,3/12/2024 10:33,email,EN,1,5,2,1,2,5,2,2,2,1,2,2,2,1,1,1,1,2,2,5,4,1,4,3,4,2,2,4,1,2,1,1,1,1,1,1,3,4,4,4,4,4,4,1,1,1,1,3,3,4,4,3,3,3,3,2,4,-99,4,4,-99,-99,-99,4,3,3,-99,-99,-99,-99,3,-99,3,-99,4,4,4,3,3,-99,-99,-99,-99,4,4,3,3,2,4,4,4,4,Access to Posit Cloud!,N/A,3,2,1,3,1,3,4,4,4,4,3,1,1,2,1,2,3,1,1,4,1,1,-99,1,32.5,-99
3/12/2024 10:36,3/12/2024 10:44,0,100,481,1,3/12/2024 10:44,email,EN,2,4,2,1,2,5,1,1,2,3,3,2,2,1,1,1,1,2,1,5,2,3,4,4,4,4,3,4,2,3,3,4,4,2,4,4,4,4,4,4,4,4,4,3,2,1,2,4,2,4,4,4,4,4,3,3,3,4,3,3,3,4,4,4,-99,4,-99,4,4,-99,3,4,3,4,4,4,4,4,4,-99,-99,-99,-99,4,-99,4,4,3,4,4,4,4,-99,-99,2,2,1,3,1,2,4,4,4,4,9,2,2,2,2,2,2,2,2,2,1,4,-99,3,47.5,-99
3/12/2024 10:47,3/12/2024 10:53,0,100,350,1,3/12/2024 10:53,email,EN,2,3,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,3,4,4,3,4,4,1,2,2,2,2,2,4,4,3,2,2,2,2,-99,-99,4,4,-99,4,-99,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,3,4,3,3,3,-99,-99,-99,-99,-99,-99,3,3,3,4,4,4,4,More full time staff available to help with computing/ITS issues.  Student staff is great but for some issues it would be great to work with a professional full time ITS staff member.,-99,2,2,2,2,2,2,4,4,4,4,9,2,2,2,2,2,2,2,2,2,1,2,-99,1,42.5,-99
3/12/2024 7:52,3/12/2024 10:56,0,100,11022,1,3/12/2024 10:56,email,EN,4,4,2,2,1,2,1,2,1,1,3,2,2,2,1,2,1,1,1,3,3,3,4,4,4,4,2,2,3,4,3,3,3,4,3,3,3,3,4,4,4,4,4,4,1,2,2,1,1,4,4,4,4,4,3,3,4,4,4,4,4,4,3,3,-99,-99,4,4,4,-99,-99,-99,4,3,4,4,4,4,4,4,-99,-99,-99,-99,-99,4,3,3,4,4,-99,4,-99,-99,2,3,2,2,1,3,4,4,4,4,9,2,2,4,3,2,2,2,4,1,1,3,-99,3,52.5,-99
3/12/2024 10:59,3/12/2024 11:05,0,100,354,1,3/12/2024 11:05,email,EN,5,5,3,2,2,5,1,4,4,3,3,2,2,1,1,1,2,2,1,2,4,4,4,4,4,4,4,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,-99,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,-99,-99,4,4,4,4,4,4,4,4,4,4,4,-99,-99,4,4,3,4,3,3,4,4,4,4,9,4,4,4,4,4,4,4,4,4,1,4,-99,3,62.5,-99
3/12/2024 10:59,3/12/2024 11:06,0,100,450,1,3/12/2024 11:06,email,EN,2,5,3,3,2,4,3,1,5,3,5,2,2,4,2,3,3,2,2,2,2,2,4,4,4,4,2,2,3,3,2,4,4,4,4,3,4,4,4,4,4,4,4,4,2,2,2,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,-99,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,-99,4,4,4,4,4,3,3,3,4,4,4,-99,-99,2,2,1,2,2,2,-99,-99,-99,-99,2,3,3,4,4,4,4,4,4,2,1,4,-99,3,-99,-99
3/12/2024 10:50,3/12/2024 11:11,0,100,1251,1,3/12/2024 11:11,email,EN,5,4,2,2,1,3,1,2,1,2,4,2,2,1,1,1,3,1,1,5,4,3,4,4,4,3,2,2,1,1,3,3,3,3,1,3,4,3,4,4,4,4,4,1,-99,-99,3,1,3,4,4,4,3,4,4,4,4,4,4,4,4,4,-99,4,-99,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,-99,-99,-99,4,-99,4,4,4,4,4,4,4,4,"I don't borrow laptops from the library, but I work on a laptop supplied to me by the college (I use it for classroom purposes mostly - I work on my own laptop at home)",I'm satisfied with the library services as they are; the designated librarian for the FYSE seminars is particularly helpful.,3,3,2,3,2,3,4,4,4,4,9,3,3,2,2,2,2,4,4,4,1,5,"yearly contracts, currently at 60%",1,67.5,-99
3/12/2024 11:22,3/12/2024 11:29,0,100,458,1,3/12/2024 11:29,email,EN,1,4,3,3,1,1,1,3,5,3,5,4,4,1,1,1,4,1,1,1,2,2,4,4,4,3,1,1,1,1,4,4,4,4,4,4,4,1,4,4,4,4,4,1,1,1,3,1,1,4,4,4,1,3,2,3,-99,-99,4,4,3,4,-99,-99,-99,-99,4,4,4,4,3,3,2,-99,4,4,4,4,4,-99,-99,-99,3,-99,-99,2,2,1,-99,3,3,3,"easier to access e-periodicals and e-books, and more of them",books and periodicals,2,2,2,2,1,2,-99,-99,-99,-99,9,2,3,3,3,2,2,3,3,1,1,5,Distinguished Scholar,3,62.5,-99
3/12/2024 11:23,3/12/2024 11:31,0,100,485,1,3/12/2024 11:31,email,EN,5,5,1,1,1,4,1,2,5,1,5,2,2,1,1,1,1,1,3,5,4,2,4,3,4,3,1,4,1,1,3,4,4,1,1,1,4,2,4,3,3,4,4,1,1,1,2,2,3,4,4,4,4,2,3,3,4,4,4,4,4,4,-99,4,-99,-99,4,4,4,-99,-99,-99,4,4,4,4,4,4,4,-99,-99,-99,-99,4,4,4,4,4,4,4,4,4,"Honestly, I'm quite happy with current IT services.",Same as above - I'm able to access everything I need for classes and scholarship.  Thanks!,3,4,3,3,3,4,-99,-99,-99,-99,9,3,3,2,3,2,1,2,2,2,1,4,-99,3,52.5,-99
3/12/2024 11:44,3/12/2024 11:57,0,100,793,1,3/12/2024 11:57,email,EN,2,3,1,1,1,1,2,2,3,1,3,2,2,1,1,1,1,1,1,4,2,2,2,2,-99,2,2,2,2,2,2,2,3,-99,3,2,3,2,3,-99,2,3,3,1,-99,-99,2,-99,4,4,4,4,4,4,3,3,4,4,4,3,2,3,4,3,3,3,3,4,4,-99,4,4,4,-99,3,3,2,2,2,-99,-99,-99,-99,-99,-99,3,3,3,3,3,3,3,-99,-99,2,3,2,3,3,3,4,3,3,4,3,3,2,3,3,2,1,2,2,1,1,4,-99,3,67.5,-99
3/12/2024 11:59,3/12/2024 12:09,0,100,621,1,3/12/2024 12:09,email,EN,-99,4,1,1,1,4,1,2,3,1,3,1,1,1,1,1,1,1,1,5,4,2,4,3,3,1,1,4,1,1,2,4,4,1,4,1,4,4,3,3,3,4,4,1,1,1,1,2,1,4,4,4,4,2,1,4,4,3,4,3,3,-99,-99,4,-99,-99,3,3,4,-99,4,-99,3,3,3,3,3,3,3,-99,-99,-99,-99,3,-99,4,4,3,4,-99,3,2,-99,Maintain a better balance between maintaining and augmenting library holdings and the growing priority on computing and data-driven services. The proportion of technology questions to library questions in this survey is indicative of the imbalance.,2,2,2,3,2,2,-99,-99,-99,-99,9,2,2,1,1,2,1,3,3,2,1,4,-99,3,52.5,-99
3/12/2024 12:23,3/12/2024 12:31,0,100,489,1,3/12/2024 12:31,email,EN,5,5,2,2,1,5,1,2,3,1,4,2,2,1,2,1,1,1,2,5,4,4,4,4,4,2,1,4,1,2,3,4,4,3,4,2,4,2,4,4,4,4,4,3,3,-99,-99,3,3,4,4,4,4,4,4,4,3,2,3,2,2,2,2,4,-99,-99,4,3,4,3,4,-99,3,4,4,4,4,3,4,-99,-99,-99,-99,4,4,4,4,3,4,4,4,4,better attention to making sure the IT systems in classrooms works before classes start,maintaining access to articles (through partnerships ILL are fine),3,3,2,2,1,3,-99,-99,-99,-99,9,4,3,2,4,3,1,3,3,1,1,4,-99,3,47.5,-99
3/12/2024 11:34,3/12/2024 12:39,0,100,3874,1,3/12/2024 12:39,email,EN,5,5,2,2,1,5,1,2,2,2,5,2,2,4,1,2,1,1,2,5,4,4,4,3,4,3,1,4,2,2,4,4,4,3,3,2,4,3,4,4,4,4,3,4,2,3,-99,3,3,4,4,3,4,3,3,3,4,4,3,4,4,4,-99,4,-99,-99,4,4,4,4,3,4,4,3,4,4,4,4,4,4,-99,-99,-99,4,4,4,4,3,4,4,4,4,Increased support (additional personnel or more cross training with current personnel) for the natural science's hardware and software. This would benefit teaching and research that relies on technical equipment interfacing with computers.,The library's operating budget needs to be increased to accommodate the rising costs of journal article access.,3,3,2,2,1,2,-99,-99,-99,-99,5,3,3,3,2,3,3,4,3,2,1,2,-99,2,37.5,-99
3/12/2024 11:29,3/12/2024 12:42,0,100,4358,1,3/12/2024 12:42,email,EN,4,4,2,2,2,4,1,1,1,1,4,2,2,1,1,1,1,2,2,4,4,1,2,4,3,-99,1,4,1,1,2,4,4,1,1,1,4,-99,3,3,3,3,4,1,1,1,3,3,-99,-99,-99,-99,4,4,4,4,2,-99,3,4,4,-99,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,4,4,3,-99,There are almost no journals I use anymore and so I have to get everything through ILL which is sufficient but not optimal,2,2,2,2,2,2,4,4,4,4,9,2,2,2,2,2,2,2,2,2,1,4,-99,3,57.5,-99
3/12/2024 12:36,3/12/2024 12:45,0,100,515,1,3/12/2024 12:45,email,EN,5,5,2,2,1,5,5,2,2,1,5,3,3,5,1,1,1,2,2,5,4,4,4,4,4,4,2,4,4,4,3,1,4,3,3,2,4,4,4,4,4,4,4,4,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,3,3,3,3,-99,3,3,4,3,4,4,4,2,2,-99,-99,4,4,4,4,3,4,4,4,4,"Add campus computing labs and design them to be inclusive, inviting spaces for instruction and collaboration.",Increase support for students seeking to obtain data.,3,3,1,2,3,3,4,4,4,4,3,1,2,3,1,1,1,3,3,4,1,4,-99,3,47.5,I feel like the Helpdesk experience has really improved over the last 5 years of so. I am grateful for the quick and knowledgeable responses I receive when I submit a ticket.
3/12/2024 12:44,3/12/2024 12:53,0,100,590,1,3/12/2024 12:53,email,EN,5,5,2,1,2,3,2,1,4,4,4,2,2,1,1,1,2,1,1,3,4,4,4,4,4,3,3,4,2,2,1,1,3,2,4,4,4,4,-99,3,4,4,4,2,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-99,-99,-99,4,4,4,3,3,4,4,4,4,"MY needs are very limited (working in the languages/ humanities/ arts), I am therefore fully satisfied with what is availabkle.","See above, my needs are fully met.",3,3,2,2,2,3,4,4,4,4,2,3,3,3,3,2,1,3,3,4,1,4,-99,3,52.5,-99
3/12/2024 12:58,3/12/2024 13:06,0,100,475,1,3/12/2024 13:06,email,EN,4,5,2,1,2,5,1,2,1,2,5,2,2,1,1,1,1,1,1,5,3,3,4,4,4,4,3,4,1,1,4,4,4,4,-99,4,4,4,4,4,4,4,4,-99,-99,-99,3,4,4,4,4,4,4,4,4,4,2,-99,3,3,3,3,3,4,-99,-99,2,2,3,3,-99,2,2,2,2,2,2,2,2,-99,-99,-99,3,3,3,2,2,2,4,3,2,3,-99,-99,1,3,1,2,2,1,4,4,4,4,9,2,2,2,-99,2,2,1,1,1,1,4,-99,3,52.5,-99
3/12/2024 11:57,3/12/2024 13:41,0,100,6194,1,3/12/2024 13:41,email,EN,5,4,2,1,1,2,1,2,5,2,5,3,1,1,1,1,1,1,1,5,2,2,3,4,4,3,1,1,1,1,4,4,4,1,4,4,4,3,4,4,1,4,4,1,1,1,1,3,3,4,4,4,4,3,4,4,1,-99,2,3,-99,1,1,-99,1,1,4,1,1,-99,1,3,1,-99,4,4,2,4,4,-99,-99,-99,-99,-99,-99,4,2,2,4,-99,-99,1,"More than half the time, I cannot connect to the screens in the classrooms.  It seems that each has its own idiosyncrasies.  The helpers are fine, but they shouldn't be so constantly needed.",Maintain the collection.The library rarely has the books I need and has shamefully limited access to important databases in the humanities.  Everything is interlibrary loan.The library at a top college should be a top library.  Ours no longer is.,3,3,3,3,3,2,4,3,-99,2,9,2,2,1,4,1,1,2,4,3,1,3,-99,1,-99,"Yes.  I fail to see why you are asking my age, race, and gender on this questionnaire, with only one of the asks giving me the ""I prefer not to answer"" option.  My age, race, and gender have nothing to do with my technological needs, abilities, or suggestions."
3/12/2024 13:25,3/12/2024 14:01,0,100,2127,1,3/12/2024 14:01,email,EN,5,5,2,1,2,5,1,1,1,1,1,3,3,1,1,1,1,2,1,5,4,4,4,4,4,2,3,4,-99,3,-99,-99,-99,3,-99,-99,-99,3,4,4,4,4,4,-99,3,3,-99,3,-99,4,4,4,4,4,4,-99,4,4,4,4,4,4,3,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,4,4,4,4,-99,-99,-99,-99,4,-99,4,4,3,4,4,2,-99,"I would love more control when setting up faculty computers. The fact that the home directory is named ""name@middlebury.edu"" by default really appalling - it completely breaks research specific software that I use daily! ",-99,3,2,2,3,1,3,4,-99,-99,4,5,2,2,2,4,4,2,2,2,1,1,2,-99,2,32.5,-99
3/12/2024 13:55,3/12/2024 14:06,0,100,662,1,3/12/2024 14:06,email,EN,5,5,2,1,1,5,1,2,5,1,4,2,3,1,1,1,2,2,2,5,4,4,4,4,3,4,4,4,-99,-99,4,4,4,-99,4,3,4,4,3,3,3,3,3,-99,4,-99,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,-99,-99,4,4,4,-99,4,3,4,4,3,3,3,3,3,-99,2,-99,3,4,4,3,2,4,4,3,3,3,"Recovering the 5 FTE librarian positions that we have lost in the last period. Some of them, specializing in data management, would have been amazing resources for me and my colleagues involved in Digital Humanities.","Same suggestion as before: we do not lack the software and hardware infrastructure, but the people. So, more specialized library support staff.",2,3,1,2,2,3,4,4,4,4,9,2,2,4,2,4,4,2,3,1,1,2,-99,2,42.5,-99
3/7/2024 13:14,3/12/2024 14:13,0,100,431964,1,3/12/2024 14:13,email,EN,5,4,2,2,1,5,4,1,1,1,1,2,2,1,1,5,1,1,2,1,3,2,3,2,3,1,1,4,3,3,1,1,1,4,1,1,2,2,2,1,2,1,-99,1,1,4,1,1,2,3,2,3,2,4,4,2,4,4,3,3,4,-99,-99,4,2,2,-99,-99,-99,3,-99,-99,-99,4,3,3,3,-99,-99,-99,-99,4,-99,-99,-99,4,4,3,-99,2,2,-99,"The combination of level funding, and no clear mechanism to stop previous expenditures seems to prevent or at least make it difficult to adopt any news, except when crises arise.",-99,3,2,2,3,4,2,-99,1,-99,1,1,1,1,3,1,1,4,4,2,2,1,2,-99,2,-99,-99
3/12/2024 14:12,3/12/2024 14:15,0,100,212,1,3/12/2024 14:15,email,EN,5,1,1,1,1,5,4,2,3,2,4,2,2,1,1,1,1,1,1,1,4,4,1,1,4,4,2,4,4,4,4,4,2,1,1,1,4,4,3,3,4,4,4,1,3,1,1,1,1,4,4,4,2,3,2,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,2,-99,1,32.5,-99
3/12/2024 14:47,3/12/2024 15:07,0,100,1172,1,3/12/2024 15:07,email,EN,5,5,2,2,2,5,1,2,5,3,5,2,2,2,1,1,3,1,2,5,4,3,4,4,4,3,3,4,1,1,4,4,3,-99,4,3,4,3,3,-99,2,3,3,2,-99,-99,3,3,3,4,4,4,4,3,3,4,3,-99,4,4,4,4,4,4,-99,-99,4,4,4,-99,3,3,4,4,3,3,3,4,4,3,-99,-99,4,-99,4,4,4,4,4,4,4,4,The process for getting tech help has become more complicated. It is nearly impossible with oracle (if problems happen with functioning of oracle).,I love our libraries and our librarians! I am frustrated by recent budget cuts imposed on our libraries.,2,3,2,2,2,2,4,4,4,4,9,2,2,2,3,3,3,2,2,2,1,3,-99,3,47.5,-99
